feature1,feature2,target
-1.7700069323658358,3.789127805130801,0
-9.325092755531623,-1.5244715778402256,1
-1.340520809891421,4.157119493365752,0
-0.6145654962746221,5.0150045673280115,0
-12.142156550381552,-4.322910972700638,1
-1.888325734818682,6.019851243406277,0
-1.4294651705841361,5.168501049155187,0
-10.890359177165985,-4.114546866904442,1
-10.753375268755066,-2.101910652789695,1
-11.346408950450343,-2.6508130108770245,1
-0.7906737489426516,5.156901508708169,0
-10.181112700973125,-2.8523483446947226,1
-10.488837641443919,-3.8189754313234503,1
-9.962768914289361,-2.499430965754387,1
-8.928740881451839,-3.9129771163403655,1
-9.869335513497157,-2.1929333637878825,1
-8.986505439878194,-5.429911207883385,1
-2.4374187325759324,5.52233097676733,0
-9.304346277992718,-4.711415875919437,1
-2.4139578469451726,5.659358024076449,0
-11.111148606626092,-4.020758572310059,1
-1.6173461592329268,4.9893050825589835,0
-2.034844856038634,3.7677594613889394,0
-1.0749132954710934,4.730764112291583,0
-2.279560749896649,5.104521902915381,0
-10.04357918972287,-4.172082006330914,1
-1.0049797533618192,4.355301421235497,0
-9.59983207877125,-4.949359436451604,1
-10.80655970012523,-3.3959090945051713,1
-3.3337557135674514,5.231519693282148,0
0.1751577207011672,4.970872724337475,0
-1.5377386349570825,5.535973776755081,0
-9.856071965987296,-6.469652408328954,1
-9.500443405007124,-3.716015848023608,1
-1.2213935586572822,5.528818190500254,0
-11.459116108375207,-4.469696456009227,1
-3.3789543805680426,4.463610864925253,0
-1.9412961750141324,6.462845392041455,0
-0.979490066070415,4.08668826994449,0
-2.1577734695795976,4.095504890540311,0
-10.360324591230361,-5.438504998688659,1
-2.1387170047345996,4.756657027671441,0
-8.194123522166604,-4.40587352064723,1
-1.4270653467697816,5.089041275707647,0
-9.78861582707758,-2.398332553030116,1
-9.507151459843463,-5.348631572428531,1
-9.847696224925297,-3.489814225631539,1
-10.377230019186982,-4.968152238221876,1
-9.398499268193843,-5.423585636384518,1
-10.15470617614642,-5.288551270378396,1
-1.6949278308272304,6.517094922443871,0
-1.8277587456932356,4.232309524535171,0
-10.132505632948824,-2.904130256610637,1
-1.642395179574431,3.9773475906080678,0
-10.797259994344861,-4.244943142864037,1
-3.532720883583821,5.327104986898117,0
-2.8964132824899167,5.282328796492461,0
-8.691506438517653,-4.557951516527581,1
-0.10075436532866022,4.515892565268589,0
-2.0443921547813098,5.864598107452681,0
-9.822544774435032,-4.006832240098361,1
-0.7587039566841077,3.7227620096688283,0
-2.003460615158912,3.406320678970646,0
-8.895475771067758,-5.182922800909633,1
-1.7960046498445525,4.287435681068351,0
-10.501686452795418,-3.9353926557123784,1
-9.503370852670722,-5.447542312637889,1
-0.9985396183498266,6.198648077818729,0
-0.5381421977128555,4.815390406779989,0
-2.1082979386201424,3.734041830056565,0
-9.49628291375977,-4.431962621224389,1
-0.8068558442232332,4.4418499658979185,0
-10.196649953936998,-3.6513885019570598,1
-9.361129094238471,-2.5440951579991964,1
-1.1300945815958103,4.544191078840548,0
-9.486774729161013,-2.2426867086920694,1
-9.56271417939026,-3.042924944360121,1
-2.060438097737446,5.230495487293569,0
-11.896524562972395,-5.070459239802317,1
-10.17732479830446,-3.4516234380180393,1
-8.30390339036502,-3.7564787681129133,1
-1.643032338642904,4.583677589119122,0
-2.187731658211975,3.333521246686991,0
-9.612110211308776,-3.2350578116088617,1
-9.604603258799118,-5.777268399988398,1
-9.072211288950715,-4.410336404956742,1
-12.66183844291524,-4.379777164996727,1
-4.073062907122307,2.628923493037174,0
-3.602883311616872,4.7589842332124945,0
-9.111886704687194,-3.763486897980109,1
-9.679698207233933,-4.843620099471454,1
-9.272161985574368,-4.277552766848416,1
-9.90271639358394,-3.8725975587401846,1
-8.541185117180325,-3.636711311659247,1
-8.992025823341885,-3.5997813313605755,1
-8.779771602851755,-5.894029511728098,1
-9.646595607142135,-4.022119010441843,1
-8.45850549399804,-5.10205277700015,1
-1.858558089752244,6.272961243995287,0
-11.635162096661443,0.005254156674758814,1
-10.180774490615075,-4.174377449151541,1
-1.9657639185768914,5.234464511450407,0
-1.8818880485588787,4.205731799913164,0
-9.886375237270132,-3.972871105683478,1
-1.7649046184560617,5.036685539528072,0
-10.527832303853152,-4.360588571375136,1
-1.8461296778558682,4.304743996314016,0
-0.04261030709121938,4.909230750843066,0
-0.8133992583634861,3.546973928011175,0
-1.7288886026390025,4.298097801669622,0
-10.01516745548928,-3.221946030238139,1
-1.208436967213921,3.7115689676579224,0
-9.466548710196877,-3.949347705387829,1
-3.1004359302403595,5.638742939671598,0
-1.3439249587069142,2.3842886530191585,0
-10.43591277099177,-3.7678129263966493,1
-8.42224459508072,-2.7467406493276365,1
-0.757969185355724,4.908984207745029,0
-10.475293358309822,-3.9273485531775463,1
-1.8684541393232976,4.993113060025359,0
-10.22012653218301,-2.4831882035374644,1
-10.837701418265349,-6.251554427901056,1
-1.1389835688751488,3.262148479220019,0
-1.0410207751622265,3.9633179381425236,0
-10.593380384563392,-4.262469866005067,1
-1.7755450914209159,4.231030900181409,0
-10.87790156819468,-3.972349068910521,1
-8.554835575156792,-4.493030109565697,1
-2.385157025082947,3.538721191219571,0
-1.230033765926555,3.7994914706431153,0
-0.9851638011276507,3.6840979634290107,0
-10.326764052994182,-2.606243082692707,1
-10.39240218464866,-5.125161926584327,1
-2.1766543638687477,3.4094630411928986,0
-1.8461388994599859,4.349665387957314,0
-13.051476884079406,-3.4734961762093874,1
-10.286709846662918,-4.345164787171253,1
-11.046780248821717,-3.63668965220655,1
-10.561501238235405,-3.8636621400406144,1
-8.77783812462248,-5.087140582756783,1
-10.01553005270704,-4.553487346598818,1
-2.5208762667245614,5.081201394531134,0
-11.396525322319578,-3.8715807285575883,1
